Rev 0,Rev 1,Rev 2,Rev 3,Rev 4,Rev 5
42,4,47,2,01:14.6,74553
42,4,48,2,01:13.4,73429
42,4,49,2,01:13.3,73281
42,4,50,4,01:34.3,94265
42,4,51,3,01:17.7,77739
42,4,52,2,01:13.5,73520
42,4,53,2,01:13.6,73613
42,4,54,2,01:13.7,73726
42,4,55,2,01:14.0,74019
42,4,56,2,01:14.2,74189
42,4,57,2,01:14.1,74142
42,4,58,2,01:14.1,74094
42,4,59,2,01:14.2,74188
42,4,60,2,01:14.2,74245
42,4,61,2,01:14.8,74835
42,4,62,2,01:14.7,74743
42,4,63,2,01:14.4,74355
42,4,64,2,01:14.3,74333
42,4,65,2,01:14.0,74045
42,4,66,2,01:14.0,73957
42,4,67,2,01:14.0,74016
42,4,68,2,01:14.3,74326
42,4,69,2,01:14.5,74452
42,4,70,2,01:14.3,74267
42,4,71,2,01:14.8,74801
42,4,72,2,01:14.1,74059
42,4,73,2,01:14.1,74085
42,1,1,1,01:19.3,79304
42,1,2,1,01:15.4,75361
42,1,3,1,01:14.3,74329
42,1,4,1,01:14.0,73991
42,1,5,1,01:13.7,73681
42,1,6,1,01:14.0,73991
42,1,7,1,01:14.2,74188
42,1,8,1,01:14.2,74161
42,1,9,1,01:14.3,74344
42,1,10,1,01:14.5,74516
42,1,11,1,01:14.6,74551
42,1,12,1,01:14.0,73972
42,1,13,1,01:14.3,74277
42,1,14,1,01:14.3,74287
42,1,15,1,01:14.1,74072
42,1,16,1,01:13.9,73873
42,1,17,1,01:13.7,73721
42,1,18,1,01:13.6,73579
42,1,19,1,01:13.3,73324
42,1,20,1,01:13.2,73222
42,1,21,4,01:36.6,96601
42,1,22,4,01:17.6,77626
42,1,23,3,01:13.6,73589
42,1,24,2,01:13.7,73749
42,1,25,2,01:14.2,74201
42,1,26,2,01:14.8,74819
42,1,27,1,01:14.9,74924
42,1,28,1,01:14.2,74226
42,1,29,1,01:14.3,74262
42,1,30,1,01:14.1,74104
42,1,31,1,01:14.4,74444
42,1,32,1,01:14.3,74317
42,1,33,1,01:14.6,74580
42,1,34,1,01:14.1,74110
42,1,35,1,01:14.2,74197
42,1,36,1,01:14.5,74456
42,1,37,1,01:15.2,75163
42,1,38,1,01:15.7,75658
42,1,39,1,01:14.7,74718
42,1,40,1,01:14.2,74214
42,1,41,1,01:15.0,74990
42,1,42,1,01:14.2,74177
42,1,43,1,01:13.8,73831
42,1,44,1,01:13.9,73875
42,1,45,1,01:13.9,73879
42,1,46,1,01:13.5,73499
42,1,47,1,01:13.3,73282
42,1,48,1,01:13.5,73482
42,1,49,1,01:13.2,73238
42,1,50,1,01:13.4,73420
42,1,51,2,01:35.2,95207
42,1,52,1,01:17.7,77700
42,1,53,1,01:13.5,73517
42,1,54,1,01:13.6,73559
42,1,55,1,01:14.0,73958
42,1,56,1,01:14.0,73964
42,1,57,1,01:14.1,74077
42,1,58,1,01:14.4,74380
42,1,59,1,01:14.2,74226
42,1,60,1,01:14.4,74370
42,1,61,1,01:14.7,74688
42,1,62,1,01:14.6,74582
42,1,63,1,01:14.3,74332
42,1,64,1,01:14.1,74084
42,1,65,1,01:14.2,74156
42,1,66,1,01:14.3,74315
42,1,67,1,01:14.1,74079
42,1,68,1,01:14.1,74106
42,1,69,1,01:14.1,74148
42,1,70,1,01:14.3,74323
42,1,71,1,01:14.9,74931
42,1,72,1,01:14.1,74142
42,1,73,1,01:14.7,74746
42,21,1,8,01:24.0,84010
42,21,2,19,01:27.6,87607
42,21,3,19,01:15.9,75947
42,21,4,19,01:16.5,76462
42,21,5,18,01:17.8,77828
42,21,6,18,01:16.4,76427
42,21,7,18,01:17.4,77351
42,21,8,17,01:16.5,76501
42,21,9,16,01:18.0,78035
42,21,10,16,01:16.5,76530
42,21,11,16,01:16.4,76395
42,21,12,16,01:16.9,76864
42,21,13,15,01:17.5,77456
42,21,14,14,01:17.2,77184
42,21,15,13,01:16.9,76918
42,21,16,13,01:16.5,76456
42,21,17,13,01:17.1,77096
42,21,18,13,01:16.7,76726
42,21,19,13,01:16.7,76656
42,21,20,13,01:16.2,76232
42,21,21,13,01:16.1,76132
42,21,22,13,01:16.5,76506
42,21,23,12,01:16.5,76451
42,21,24,12,01:16.0,76033
42,21,25,12,01:16.5,76456
42,21,26,12,01:16.4,76420
42,21,27,12,01:17.0,77021
42,21,28,12,01:15.8,75803
42,21,29,11,01:16.1,76091
42,21,30,11,01:14.7,74656
42,21,31,11,01:14.8,74844
42,21,32,11,01:15.6,75617
42,21,33,11,01:14.7,74684
42,21,34,11,01:14.5,74459
42,21,35,11,01:14.6,74556
42,21,36,15,01:38.2,98152
42,21,37,14,01:21.0,81035
42,21,38,14,01:16.9,76885
42,21,39,14,01:17.8,77754
42,21,40,14,01:15.6,75590
42,21,41,13,01:15.4,75426
42,21,42,13,01:16.3,76267
42,21,43,11,01:15.5,75547
42,21,44,11,01:15.6,75625
42,21,45,11,01:15.7,75664
42,21,46,11,01:15.6,75563
42,21,47,11,01:15.5,75451
42,21,48,11,01:15.6,75596
42,21,49,11,01:15.2,75245
42,21,50,11,01:15.1,75121
42,21,51,11,01:15.8,75814
42,21,52,11,01:16.0,75968
42,21,53,11,01:15.3,75277
42,21,54,11,01:15.1,75104
42,21,55,11,01:15.1,75067
42,21,56,10,01:15.3,75263
42,21,57,10,01:15.0,74983
42,21,58,10,01:15.1,75103
42,21,59,10,01:15.5,75479
42,21,60,10,01:15.5,75523
42,21,61,10,01:15.0,74957
42,21,62,10,01:14.9,74888
42,21,63,10,01:14.7,74740
42,21,64,10,01:14.8,74841
42,21,65,10,01:14.4,74381
42,21,66,10,01:14.3,74294
42,21,67,10,01:14.0,74009
42,21,68,10,01:14.4,74415
42,21,69,9,01:14.8,74829
42,21,70,9,01:14.7,74730
42,21,71,9,01:14.7,74705
42,21,72,9,01:14.6,74581
42,5,1,5,01:22.0,81970
42,5,2,5,01:15.5,75498
42,5,3,5,01:15.2,75225
42,5,4,5,01:15.1,75055
42,5,5,5,01:14.8,74832
42,5,6,5,01:14.9,74910
42,5,7,5,01:15.0,75011
42,5,8,5,01:15.0,74966
42,5,9,5,01:15.1,75096
42,5,10,5,01:15.1,75095
42,5,11,5,01:14.9,74889
42,5,12,5,01:15.0,74990
42,5,13,5,01:15.2,75177
42,5,14,5,01:15.1,75054
42,5,15,5,01:14.7,74706
42,5,16,5,01:14.9,74897
42,5,17,5,01:14.5,74529
42,5,18,5,01:14.4,74377
42,5,19,5,01:14.4,74353
42,5,20,5,01:14.2,74195
42,5,21,2,01:14.8,74800
42,5,22,1,01:14.0,74050
42,5,23,1,01:14.4,74385
42,5,24,1,01:14.1,74068
42,5,25,1,01:14.8,74821
42,5,26,1,01:14.1,74148
42,5,27,6,01:35.8,95779
42,5,28,9,01:20.7,80748
42,5,29,9,01:14.3,74305
42,5,30,8,01:14.2,74229
42,5,31,7,01:14.6,74634
42,5,32,7,01:14.7,74675
42,5,33,7,01:14.9,74871
42,5,34,7,01:14.3,74309
42,5,35,7,01:14.4,74371
42,5,36,7,01:14.6,74606
42,5,37,7,01:14.6,74613
42,5,38,7,01:14.7,74744
42,5,39,7,01:14.8,74787
42,5,40,6,01:14.9,74910
42,5,41,6,01:14.4,74407
42,5,42,6,01:14.2,74211
42,5,43,6,01:14.6,74589
42,5,44,6,01:14.4,74411
42,5,45,6,01:14.0,74004
42,5,46,6,01:14.1,74068
42,5,47,7,01:37.3,97259
42,5,48,9,01:19.5,79487
42,5,49,9,01:14.4,74428
42,5,50,9,01:14.6,74571
42,5,51,8,01:14.4,74391
42,5,52,8,01:15.0,74993
42,5,53,8,01:14.6,74583
42,5,54,8,01:14.7,74717
42,5,55,8,01:15.0,75038
42,5,56,6,01:15.4,75367
42,5,57,6,01:14.7,74719
42,5,58,6,01:15.0,74957
42,5,59,5,01:15.0,74963
42,5,60,5,01:15.0,74951
42,5,61,5,01:15.0,75032
42,5,62,5,01:14.9,74902
42,5,63,5,01:14.5,74489
42,5,64,5,01:14.4,74412
42,5,65,5,01:14.5,74477
42,5,66,5,01:14.4,74386
42,5,67,5,01:14.0,73998
42,5,68,5,01:14.0,74007
42,5,69,5,01:14.3,74258
42,5,70,5,01:15.0,74950
42,5,71,5,01:14.4,74449
42,5,72,5,01:14.2,74201
42,5,73,5,01:15.0,75014
42,13,1,3,01:20.4,80434
42,13,2,3,01:15.4,75388
42,13,3,3,01:15.0,74967
42,13,4,3,01:14.6,74570
42,13,5,3,01:14.4,74401
42,13,6,3,01:14.3,74304
42,13,7,3,01:14.3,74280
42,13,8,3,01:14.5,74452
42,13,9,3,01:14.3,74328
42,13,10,3,01:15.0,75039
42,13,11,3,01:14.8,74763
42,13,12,3,01:14.3,74320
42,13,13,3,01:14.5,74530
42,13,14,3,01:14.5,74510
42,13,15,3,01:14.2,74217
42,13,16,3,01:14.2,74174
42,13,17,3,01:14.0,73951
42,13,18,3,01:13.8,73849
42,13,19,3,01:13.8,73787
42,13,20,3,01:13.6,73641
42,13,21,6,01:38.4,98378
42,13,22,7,01:19.8,79788
42,13,23,7,01:14.1,74142
42,13,24,6,01:14.5,74453
42,13,25,6,01:14.6,74561
42,13,26,6,01:14.8,74840
42,13,27,5,01:14.8,74782
42,13,28,5,01:14.6,74551
42,13,29,5,01:14.5,74517
42,13,30,4,01:14.9,74926
42,13,31,3,01:14.4,74370
42,13,32,3,01:14.7,74665
42,13,33,3,01:14.5,74460
42,13,34,3,01:14.3,74311
42,13,35,3,01:14.3,74312
42,13,36,3,01:14.4,74352
42,13,37,3,01:14.5,74477
42,13,38,3,01:14.6,74619
42,13,39,3,01:14.3,74294
42,13,40,3,01:14.5,74489
42,13,41,3,01:14.5,74482
42,13,42,3,01:14.4,74362
42,13,43,3,01:14.4,74408
42,13,44,3,01:14.8,74795
42,13,45,3,01:14.0,73965
42,13,46,3,01:14.1,74111
42,13,47,3,01:13.8,73804
42,13,48,3,01:13.8,73795
42,13,49,3,01:13.5,73456
42,13,50,2,01:13.4,73380
42,13,51,1,01:13.4,73405
42,13,52,3,01:34.7,94748
42,13,53,3,01:18.9,78857
42,13,54,3,01:13.7,73726
42,13,55,3,01:13.8,73835
42,13,56,3,01:13.8,73821
42,13,57,3,01:14.1,74087
42,13,58,3,01:14.0,74028
42,13,59,3,01:14.2,74224
42,13,60,3,01:14.2,74163
42,13,61,3,01:14.2,74247
42,13,62,3,01:14.3,74340
42,13,63,3,01:14.2,74177
42,13,64,3,01:14.1,74137
42,13,65,3,01:14.7,74725
42,13,66,3,01:14.1,74095
42,13,67,3,01:13.8,73820
42,13,68,3,01:13.6,73638
42,13,69,3,01:14.0,74033
42,13,70,3,01:14.2,74248
42,13,71,3,01:14.4,74394
42,13,72,3,01:14.0,74030
42,13,73,3,01:14.3,74279
42,8,1,6,01:22.3,82250
42,8,2,6,01:15.9,75905
42,8,3,6,01:15.1,75090
42,8,4,6,01:15.2,75250
42,8,5,6,01:14.7,74689
42,8,6,6,01:15.1,75077
42,8,7,6,01:14.8,74758
42,8,8,6,01:15.1,75061
42,8,9,6,01:15.3,75268
42,8,10,6,01:15.0,75003
42,8,11,6,01:15.0,75020
42,8,12,6,01:15.0,75015
42,8,13,6,01:15.0,74997
42,8,14,6,01:15.1,75117
42,8,15,6,01:14.7,74680
42,8,16,6,01:14.7,74705
42,8,17,6,01:14.6,74632
42,8,18,6,01:14.5,74544
42,8,19,6,01:14.1,74090
42,8,20,6,01:14.2,74189
42,8,21,3,01:15.4,75424
42,8,22,2,01:13.8,73754
42,8,23,2,01:14.0,74016
42,8,24,8,01:37.0,97050
42,8,25,9,01:18.8,78763
42,8,26,9,01:13.5,73549
42,8,27,9,01:14.0,73969
42,8,28,7,01:14.0,74022
42,8,29,7,01:13.6,73569
42,8,30,6,01:14.2,74181
42,8,31,5,01:14.7,74726
42,8,32,5,01:15.1,75125
42,8,33,5,01:14.8,74807
42,8,34,5,01:14.1,74052
42,8,35,5,01:14.0,73999
42,8,36,5,01:14.1,74132
42,8,37,5,01:14.4,74408
42,8,38,5,01:15.5,75451
42,8,39,5,01:14.5,74514
42,8,40,4,01:14.4,74403
42,8,41,4,01:13.9,73929
42,8,42,4,01:13.6,73615
42,8,43,4,01:13.8,73849
42,8,44,4,01:14.1,74113
42,8,45,4,01:14.0,73986
42,8,46,4,01:13.4,73378
42,8,47,4,01:13.3,73341
42,8,48,4,01:13.6,73585
42,8,49,4,01:13.1,73117
42,8,50,3,01:13.3,73345
42,8,51,4,01:34.8,94756
42,8,52,4,01:18.3,78268
42,8,53,4,01:13.5,73495
42,8,54,4,01:13.6,73572
42,8,55,4,01:13.6,73556
42,8,56,4,01:13.8,73752
42,8,57,4,01:13.9,73929
42,8,58,4,01:14.2,74177
42,8,59,4,01:14.1,74107
42,8,60,4,01:14.1,74080
42,8,61,4,01:14.3,74307
42,8,62,4,01:14.2,74236
42,8,63,4,01:14.3,74310
42,8,64,4,01:13.9,73910
42,8,65,4,01:14.8,74772
42,8,66,4,01:14.1,74079
42,8,67,4,01:13.8,73797
42,8,68,4,01:13.7,73662
42,8,69,4,01:14.1,74118
42,8,70,4,01:14.5,74488
42,8,71,4,01:14.1,74097
42,8,72,4,01:14.4,74351
42,8,73,4,01:16.1,76056
42,18,1,17,01:29.0,89015
42,18,2,16,01:17.8,77848
42,18,3,16,01:17.0,76983
42,18,4,16,01:18.5,78524
42,18,5,16,01:17.1,77108
42,18,6,16,01:17.7,77713
42,18,7,16,01:17.6,77560
42,18,8,16,01:17.1,77140
42,18,9,17,01:18.3,78289
42,18,10,17,01:17.8,77760
42,18,11,17,01:16.8,76834
42,18,12,17,01:17.2,77174
42,18,13,17,01:17.2,77195
42,18,14,16,01:16.9,76897
42,18,15,16,01:17.2,77208
42,18,16,16,01:17.1,77094
42,18,17,16,01:16.9,76910
42,18,18,16,01:17.0,76966
42,18,19,16,01:16.7,76749
42,18,20,16,01:16.2,76165
42,18,21,16,01:16.3,76267
42,18,22,16,01:16.3,76270
42,18,23,16,01:16.4,76428
42,18,24,16,01:16.4,76426
42,18,25,16,01:16.2,76171
42,18,26,15,01:16.8,76769
42,18,27,15,01:15.8,75751
42,18,28,14,01:16.6,76566
42,18,29,14,01:15.5,75540
42,18,30,14,01:16.2,76220
42,18,31,14,01:16.0,75994
42,18,32,14,01:16.2,76159
42,18,33,14,01:15.8,75846
42,18,34,14,01:16.0,75989
42,18,35,14,01:16.0,76001
42,18,36,13,01:18.0,77965
42,18,37,12,01:15.9,75872
42,18,38,12,01:15.4,75374
42,18,39,12,01:15.1,75084
42,18,40,12,01:15.1,75060
42,18,41,12,01:14.9,74892
42,18,42,12,01:14.7,74703
42,18,43,15,01:46.3,106257
42,18,44,15,01:20.3,80268
42,18,45,15,01:16.9,76869
42,18,46,15,01:16.8,76784
42,18,47,15,01:15.8,75812
42,18,48,15,01:16.8,76838
42,18,49,15,01:15.7,75730
42,18,50,14,01:16.1,76108
42,18,51,14,01:15.8,75827
42,18,52,14,01:15.9,75927
42,18,53,13,01:15.8,75833
42,18,54,13,01:15.8,75843
42,18,55,13,01:16.0,76019
42,18,56,12,01:15.9,75945
42,18,57,12,01:15.7,75674
42,18,58,12,01:15.9,75933
42,18,59,12,01:15.9,75888
42,18,60,12,01:16.0,75967
42,18,61,12,01:15.9,75908
42,18,62,12,01:15.6,75584
42,18,63,12,01:15.7,75682
42,18,64,12,01:17.2,77204
42,18,65,13,01:18.6,78633
42,18,66,13,01:15.6,75577
42,18,67,13,01:15.3,75283
42,18,68,13,01:15.5,75472
42,18,69,12,01:15.6,75616
42,18,70,12,01:15.5,75502
42,18,71,12,01:15.5,75536
42,18,72,12,01:15.3,75279
42,2,1,4,01:21.4,81401
42,2,2,4,01:15.2,75230
42,2,3,4,01:15.0,75031
42,2,4,4,01:14.8,74760
42,2,5,4,01:14.4,74390
42,2,6,4,01:14.9,74912
42,2,7,4,01:14.5,74539
42,2,8,4,01:14.7,74701
42,2,9,4,01:14.7,74694
42,2,10,4,01:14.7,74689
42,2,11,4,01:14.5,74544
42,2,12,4,01:14.7,74685
42,2,13,4,01:14.6,74623
42,2,14,4,01:14.6,74619
42,2,15,4,01:14.5,74492
42,2,16,4,01:14.3,74349
42,2,17,4,01:13.9,73940
42,2,18,4,01:13.9,73891
42,2,19,4,01:13.8,73826
42,2,20,4,01:13.4,73414
42,2,21,10,01:45.8,105835
42,2,22,10,01:18.4,78394
42,2,23,10,01:13.8,73777
42,2,24,9,01:14.0,73970
42,2,25,8,01:14.1,74094
42,2,26,8,01:14.6,74632
42,2,27,8,01:14.3,74348
42,2,28,8,01:15.5,75544
42,2,29,8,01:14.2,74228
42,2,30,7,01:14.3,74278
42,2,31,6,01:14.5,74494
42,2,32,6,01:14.7,74697
42,2,33,6,01:14.9,74921
42,2,34,6,01:14.2,74185
42,2,35,6,01:14.2,74213
42,2,36,6,01:14.2,74187
42,2,37,6,01:14.4,74439
42,2,38,6,01:14.7,74721
42,2,39,6,01:15.2,75229
42,2,40,5,01:14.3,74312
42,2,41,5,01:15.0,75024
42,2,42,5,01:14.1,74122
42,2,43,5,01:14.4,74362
42,2,44,5,01:14.2,74183
42,2,45,5,01:13.8,73780
42,2,46,5,01:14.3,74259
42,2,47,5,01:14.0,73955
42,2,48,5,01:35.3,95278
42,2,49,7,01:19.4,79378
42,2,50,7,01:14.7,74730
42,2,51,7,01:15.1,75107
42,2,52,7,01:14.6,74647
42,2,53,7,01:14.7,74687
42,2,54,7,01:14.6,74618
42,2,55,7,01:15.3,75347
42,20,1,11,01:25.8,85799
42,20,2,10,01:15.7,75739
42,20,3,10,01:16.0,75985
42,20,4,10,01:16.1,76149
42,20,5,10,01:15.9,75890
42,20,6,10,01:15.9,75929
42,20,7,10,01:15.9,75856
42,20,8,10,01:15.8,75796
42,20,9,10,01:16.1,76066
42,20,10,10,01:15.8,75808
42,20,11,10,01:15.9,75887
42,20,12,10,01:15.6,75569
42,20,13,10,01:15.7,75666
42,20,14,10,01:15.9,75923
42,20,15,10,01:15.9,75864
42,20,16,10,01:15.7,75671
42,20,17,10,01:15.4,75359
42,20,18,10,01:15.4,75407
42,20,19,10,01:15.1,75066
42,20,20,10,01:15.0,75011
42,20,21,9,01:14.7,74713
42,20,22,9,01:15.1,75138
42,20,23,9,01:15.1,75088
42,20,24,10,01:37.2,97218
42,20,25,10,01:19.7,79677
42,20,26,10,01:14.4,74442
42,20,27,10,01:14.6,74564
42,20,28,10,01:14.5,74513
42,20,29,10,01:14.3,74289
42,20,30,10,01:14.5,74544
42,20,31,10,01:14.5,74545
42,20,32,10,01:14.7,74705
42,20,33,10,01:14.6,74612
42,20,34,10,01:14.6,74607
42,20,35,10,01:14.7,74678
42,20,36,10,01:14.6,74583
42,20,37,10,01:14.9,74929
42,20,38,10,01:14.9,74932
42,20,39,10,01:14.7,74709
42,20,40,9,01:14.6,74590
42,20,41,9,01:14.8,74807
42,20,42,9,01:14.9,74930
42,20,43,9,01:15.5,75471
42,20,44,9,01:14.5,74484
42,20,45,9,01:14.2,74179
42,20,46,9,01:14.5,74469
42,20,47,9,01:14.2,74205
42,20,48,8,01:14.2,74208
42,20,49,8,01:14.7,74729
42,20,50,8,01:14.6,74619
42,20,51,10,01:36.0,96020
42,20,52,10,01:19.0,79034
42,20,53,10,01:13.9,73862
42,20,54,10,01:14.0,74039
42,20,55,10,01:14.4,74440
42,20,56,9,01:14.8,74797
42,20,57,9,01:15.2,75177
42,20,58,9,01:14.7,74732
42,20,59,9,01:14.8,74783
42,20,60,9,01:15.1,75090
42,20,61,9,01:15.2,75198
42,20,62,9,01:15.8,75772
42,20,63,9,01:14.7,74691
42,20,64,9,01:14.9,74883
42,20,65,9,01:14.9,74889
42,20,66,9,01:15.2,75245
42,20,67,9,01:14.8,74833
42,20,68,9,01:14.9,74895
42,20,69,8,01:14.9,74866
42,20,70,8,01:14.8,74772
42,20,71,8,01:14.8,74802
42,20,72,8,01:14.8,74777
42,20,73,8,01:14.5,74534
42,15,1,7,01:23.4,83404
42,15,2,7,01:15.7,75706
42,15,3,7,01:15.9,75864
42,15,4,7,01:15.9,75913
42,15,5,7,01:15.4,75404
42,15,6,7,01:15.5,75471
42,15,7,7,01:15.3,75290
42,15,8,7,01:15.1,75114
42,15,9,7,01:15.4,75377
42,15,10,7,01:15.5,75518
42,15,11,7,01:15.3,75297
42,15,12,7,01:15.1,75052
42,15,13,7,01:15.6,75641
42,15,14,7,01:15.7,75719
42,15,15,7,01:15.4,75395
42,15,16,7,01:15.1,75124
42,15,17,7,01:15.0,75048
42,15,18,7,01:14.7,74744
42,15,19,7,01:14.7,74689
42,15,20,7,01:14.4,74441
42,15,21,5,01:14.4,74369
42,15,22,5,01:14.9,74946
42,15,23,4,01:14.7,74698
42,15,24,4,01:15.5,75482
42,15,25,4,01:14.5,74544
42,15,26,4,01:14.5,74466
42,15,27,3,01:14.7,74685
42,15,28,3,01:15.5,75450
42,15,29,3,01:14.1,74107
42,15,30,3,01:14.0,74016
42,15,31,8,01:36.8,96840
42,15,32,8,01:20.1,80136
42,15,33,8,01:14.7,74671
42,15,34,8,01:14.5,74507
42,15,35,8,01:14.8,74776
42,15,36,8,01:14.7,74665
42,15,37,8,01:15.0,74969
42,15,38,8,01:15.6,75570
42,15,39,8,01:15.0,74991
42,15,40,7,01:15.3,75255
42,15,41,7,01:15.7,75711
42,15,42,7,01:15.2,75216
42,15,43,7,01:15.1,75050
42,15,44,7,01:14.8,74752
42,15,45,7,01:14.7,74716
42,15,46,7,01:14.7,74739
42,15,47,6,01:14.7,74665
42,15,48,6,01:14.9,74876
42,15,49,5,01:15.1,75065
42,15,50,5,01:14.6,74585
42,15,51,5,01:14.7,74682
42,15,52,5,01:14.6,74557
42,15,53,5,01:14.5,74461
42,15,54,5,01:14.8,74832
42,15,55,5,01:14.5,74451
42,15,56,7,01:35.0,94976
42,15,57,8,01:19.7,79670
42,15,58,8,01:15.0,75030
42,15,59,8,01:15.3,75323
42,15,60,7,01:17.2,77175
42,15,61,7,01:15.3,75339
42,15,62,7,01:15.8,75800
42,15,63,7,01:14.8,74776
42,15,64,7,01:15.2,75209
42,15,65,7,01:14.8,74836
42,15,66,7,01:15.4,75442
42,15,67,7,01:14.6,74586
42,15,68,7,01:14.7,74674
42,15,69,6,01:14.6,74613
42,15,70,6,01:14.9,74902
42,15,71,6,01:14.6,74625
42,15,72,6,01:14.9,74887
42,15,73,6,01:15.1,75093
42,17,1,9,01:24.4,84445
42,17,2,8,01:15.5,75502
42,17,3,8,01:15.4,75438
42,17,4,8,01:15.9,75879
42,17,5,8,01:15.6,75636
42,17,6,8,01:15.7,75694
42,17,7,8,01:15.7,75709
42,17,8,8,01:15.7,75669
42,17,9,8,01:15.8,75756
42,17,10,8,01:15.7,75716
42,17,11,8,01:15.8,75777
42,17,12,8,01:15.9,75894
42,17,13,8,01:15.9,75855
42,17,14,8,01:15.7,75716
42,17,15,8,01:15.5,75533
42,17,16,8,01:15.3,75279
42,17,17,8,01:15.2,75167
42,17,18,8,01:15.1,75133
42,17,19,8,01:14.7,74661
42,17,20,8,01:14.8,74838
42,17,21,7,01:14.5,74533
42,17,22,6,01:14.5,74521
42,17,23,6,01:14.7,74721
42,17,24,5,01:14.5,74549
42,17,25,5,01:14.8,74765
42,17,26,5,01:14.6,74636
42,17,27,4,01:14.5,74471
42,17,28,4,01:14.2,74155
42,17,29,4,01:14.3,74270
42,17,30,9,01:36.9,96900
42,17,31,9,01:19.0,78974
42,17,32,9,01:14.4,74434
42,17,33,9,01:14.6,74564
42,17,34,9,01:14.4,74395
42,17,35,9,01:14.9,74873
42,17,36,9,01:14.9,74879
42,17,37,9,01:15.3,75346
42,17,38,9,01:15.4,75391
42,17,39,9,01:15.6,75601
42,17,40,8,01:15.2,75215
42,17,41,8,01:15.4,75414
42,17,42,8,01:15.4,75371
42,17,43,8,01:15.2,75175
42,17,44,8,01:14.9,74907
42,17,45,8,01:15.2,75186
42,17,46,8,01:15.0,74989
42,17,47,8,01:14.5,74539
42,17,48,7,01:14.5,74513
42,17,49,6,01:14.7,74671
42,17,50,6,01:14.6,74568
42,17,51,6,01:15.2,75207
42,17,52,6,01:14.4,74354
42,17,53,6,01:14.4,74413
42,17,54,6,01:14.5,74530
42,17,55,6,01:14.8,74808
42,17,56,5,01:14.3,74339
42,17,57,5,01:14.0,74004
42,17,58,5,01:14.2,74152
42,17,59,6,01:34.4,94436
42,17,60,8,01:22.4,82365
42,17,61,8,01:15.1,75058
42,17,62,8,01:16.1,76099
42,17,63,8,01:14.7,74725
42,17,64,8,01:15.2,75167
42,17,65,8,01:14.9,74906
42,17,66,8,01:15.2,75249
42,17,67,8,01:14.9,74945
42,17,68,8,01:14.9,74860
42,17,69,7,01:14.7,74732
42,17,70,7,01:14.7,74711
42,17,71,7,01:14.7,74690
42,17,72,7,01:14.8,74764
42,17,73,7,01:15.0,74959
42,3,1,10,01:25.3,85259
42,3,2,9,01:15.9,75860
42,3,3,9,01:16.0,75979
42,3,4,9,01:16.1,76094
42,3,5,9,01:15.8,75782
42,3,6,9,01:15.9,75928
42,3,7,9,01:15.9,75870
42,3,8,9,01:15.9,75882
42,3,9,9,01:16.0,75969
42,3,10,9,01:15.9,75874
42,3,11,9,01:15.7,75734
42,3,12,9,01:15.7,75655
42,3,13,9,01:15.8,75797
42,3,14,9,01:16.0,75996
42,3,15,9,01:15.7,75749
42,3,16,9,01:15.6,75598
42,3,17,9,01:15.4,75420
42,3,18,9,01:15.3,75308
42,3,19,9,01:15.1,75091
42,3,20,9,01:14.9,74880
42,3,21,8,01:14.9,74862
42,3,22,8,01:15.2,75231
42,3,23,8,01:15.1,75131
42,3,24,7,01:15.0,75023
42,3,25,7,01:15.1,75059
42,3,26,7,01:15.4,75443
42,3,27,7,01:14.9,74923
42,3,28,6,01:14.6,74591
42,3,29,6,01:14.5,74510
42,3,30,5,01:14.6,74645
42,3,31,4,01:14.6,74574
42,3,32,4,01:15.1,75124
42,3,33,4,01:14.6,74571
42,3,34,4,01:14.1,74066
42,3,35,4,01:14.1,74076
42,3,36,4,01:14.4,74403
42,3,37,4,01:14.6,74602
42,3,38,4,01:15.3,75339
42,3,39,4,01:14.3,74256
42,3,40,10,01:42.2,102163
42,3,41,10,01:19.7,79691
42,3,42,10,01:15.2,75178
42,3,43,10,01:15.3,75274
42,3,44,10,01:15.3,75341
42,3,45,10,01:15.2,75186
42,3,46,10,01:15.4,75449
42,3,47,10,01:15.6,75597
42,3,48,10,01:15.5,75452
42,3,49,10,01:15.6,75560
42,3,50,10,01:16.0,76045
42,3,51,9,01:15.9,75884
42,3,52,9,01:15.2,75196
42,3,53,9,01:15.2,75181
42,3,54,9,01:15.1,75148
42,3,55,9,01:15.1,75064
42,3,56,8,01:15.3,75319
42,3,57,7,01:15.5,75452
42,3,58,7,01:16.4,76426
42,3,59,7,01:15.1,75102
42,3,60,6,01:15.5,75528
42,3,61,6,01:15.4,75427
42,3,62,6,01:15.3,75269
42,3,63,6,01:15.1,75106
42,3,64,6,01:15.2,75192
42,3,65,6,01:15.1,75068
42,3,66,6,01:14.3,74345
42,3,67,6,01:14.4,74424
42,3,68,6,01:15.2,75245
42,25,1,13,01:26.8,86846
42,25,2,12,01:17.1,77148
42,25,3,12,01:17.6,77557
42,25,4,12,01:18.2,78248
42,25,5,12,01:16.8,76760
42,25,6,12,01:17.4,77413
42,25,7,12,01:17.6,77620
42,25,8,12,01:16.5,76520
42,25,9,12,01:17.1,77055
42,25,10,12,01:17.2,77150
42,25,11,12,01:17.7,77696
42,25,12,12,01:18.1,78107
42,25,13,12,01:17.6,77639
42,25,14,12,01:17.2,77187
42,25,15,12,01:17.5,77523
42,25,16,12,01:17.0,77013
